Feature ID	Taxon	Confidence
a369479c926ce9b1ac38ddfe65fe75a4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Roseiarcus;D_6__uncultured bacterium	0.7788544992733313
8d423cb3e8de77d03f6bc77dc0811c91	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium;D_6__uncultured Acidobacteria bacterium	0.8962986377166651
50d9350e6c2656677d86218c9be3fc2b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__WD260;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.755091928004016
e030377e0ca8a455c7c3d25b40b1428f	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae;D_5__Mycobacterium	0.9999992533188247
30b91d9f7baefaa3bd4425baafe64821	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured forest soil bacterium;D_6__uncultured forest soil bacterium	0.9684382009524406
86f212e263311b92f58c87aaa9face68	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Xiphinematobacteraceae;D_5__Candidatus Xiphinematobacter;D_6__uncultured bacterium	0.9386466614354554
19269cdca6f98f8051840a3ff1de44bd	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Anaeromyxobacter sp.;D_4__uncultured Anaeromyxobacter sp.;D_5__uncultured Anaeromyxobacter sp.;D_6__uncultured Anaeromyxobacter sp.	0.782961228139638
a91a07bd22397afaba8f1c905b77c87c	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__ADurb.Bin063-1	0.9989773071319631
2ef3bd4d2235107263151c74fe8d628a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter;Ambiguous_taxa	0.810083640955823
82f1fbf095e40e6fd1e16c17c7729d1c	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Granulicella	0.9942806855565114
bdf29d393aaf98636c30ad5278a17097	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.9999999999992304
f1c1c324e1a8a949eb70c50c196f1413	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.9694933655865372
373cc5c552b6faadf1d4950262b0d6c0	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Acidothermaceae;D_5__Acidothermus	0.9999372627394192
e67d3f6b10cca8e89f619acbbb5bf1e5	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales	0.9999905820424596
8f5f3bdb77d3331303a577bab60b596b	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__uncultured	0.7222141987639173
5493c51c00263d37bebc9792435b91cf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured;Ambiguous_taxa	0.8897062902415275
1633dc017d0e7293bb6cf794d7d132b5	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	0.999999999993726
e6cc83498722850fd3a290bfd680a3c9	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Koribacteraceae;D_5__Candidatus Koribacter	0.9994957257528821
0f66ecc1027261f8ee6ba77b1442208b	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured bacterium	0.7856806584728288
f88f876da670f0e72fad5a22b7a069a6	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter	0.9999991059880071
8e06b015ab9277f9cd1cff89eae608d8	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter;D_6__uncultured Holophaga sp.	0.9719078891342874
1928edb14e336d114f6738466ff36f2c	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.9813513478966958
ef3f428f460124a1228d11b1d140de76	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured	0.9999770975825606
7de32fd030dd10a19454f8ae170fe138	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae	0.9999821060539914
9c401ebc0aa6db82980ee9104fcd615f	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter	0.9999993608513085
3e04737bccc79322ec0db78a588395da	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured bacterium	0.757735472744232
67cd26ffd7eddfa511a4e59cc0d7d551	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Aquisphaera	0.9384254273440322
d0ef79771f248055d329437d8afe34b3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured	0.884206626043097
4b60990bb9e46a0152ff186d29d9768f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__uncultured;D_4__bacterium Ellin6089;D_5__bacterium Ellin6089;D_6__bacterium Ellin6089	0.9992339933991885
2d7f771b5652a335eea6e4df8fe56ee7	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium	0.9994638447810262
150c2bafb0f1826aa1e8e3bf23e31a85	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured forest soil bacterium;D_5__uncultured forest soil bacterium;D_6__uncultured forest soil bacterium	0.9931257789947245
0c5db2a70b924ab24bb2346727ae6f2a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Burkholderia-Caballeronia-Paraburkholderia	0.9989740447051603
6774aebbe9a97822bc82c51ef00868cf	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.9551951330385776
66c9ced9983b1a882ba558fa3e95bb7c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0.9438767193223956
8ad173366ca4975aa1cca07497186fe5	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured Holophaga sp.;D_5__uncultured Holophaga sp.;D_6__uncultured Holophaga sp.	0.8468943321895137
590bbf42f579ab1af6aae9ed908ece49	D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__uncultured	0.9988566646910697
9bf20902f3f04b271b06638bbe72eb45	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.9999999945168538
486b12c6c2ba84ff7a9ebb08da9f808d	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__RCP2-54	0.8196482802951124
c5073cc719e171c6a31ed3ee17eca90a	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9999932759476253
a7beacd2585bec680c67ea7a6b41824d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae	0.998548847608857
f16cce9e1c9ac6f603355e2e1afa9efa	D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__HSB OF53-F07;D_6__uncultured soil bacterium	0.9972116184670968
a82f77dfb1991747be3df20432a72cd5	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9999993642476953
ef9c1f5f7ed560702b8802a2702fe0f3	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured soil bacterium	0.9313303700656811
8a91fe284e54caf8076626f4459fac9b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__mle1-7	0.967932578861741
4206c8ff730df8a135548f4914531bfa	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter	0.9997665979980332
246bbf6ba930428e409791f5647fa075	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__Planctomycetia bacterium WSF3-27	0.9740927796440557
d0d38d9e3664e4bbd323cda464b54072	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.999999999997507
2b497f405e4a9f61d626d3afc41c5567	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Archangiaceae;D_5__Anaeromyxobacter;D_6__uncultured bacterium	0.8191186513554921
de61777bafb8e8949f8e9197150529ed	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.99996938172738
2be9c210f7e188f8873191814e698a5a	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter	0.9994192890572223
37f7bd85f66fe2ba469e6d1904038ed1	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.9199147869250619
de4b545418efc055be244314dde0fc97	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured Holophaga sp.;D_5__uncultured Holophaga sp.;D_6__uncultured Holophaga sp.	0.9587641006245576
1aeaf82acb64b5ba99d61626700fe564	D_0__Bacteria;D_1__Chloroflexi;D_2__AD3	0.9999999999977338
4fe563820194b8ab98fbbe765278cbb0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8568871061211157
5d823ed18addd3d4a3ee6446591cea99	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9998577436400926
fd9cd828f4854bf1fe3df91958903ec2	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Singulisphaera	0.9856255184416369
24c0ca18d1e8e8938ba1757f8489be36	D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Rokubacteriales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8236740811193926
79808ee37279f82fdd0062cbfaf6a4e5	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured planctomycete	0.9378583244577869
7ae454a5b5104d4c5b77151124fcce92	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured	0.9848557920601974
fca3da6bfeed341cd7940a17e804daf7	D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24	0.9999401001474295
73f50443881ff3628a1f7cacdb3b14e9	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	0.9999999919987762
7aacd61311be5e6813ad49b3ad321b3a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__uncultured	0.7821638808394058
2772f7c85e1e4cf6752990c985d6ea94	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured;D_6__metagenome	0.9618070650422602
32d7b5407c15d595e9251f2bdce5c2df	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__Pedosphaera;D_6__uncultured bacterium	0.9979295320862515
b88bd8145157fa059ea2d04686ac542f	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured	0.8680327469229256
6626721c844744238eca65f127ef7b94	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Pajaroellobacter	0.9999945350138472
29ef1194139c9470501103f355fd7342	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.9999629278342799
a1919b6548e8023ed66a66d91d811b97	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella	0.9999999996280888
5eee3ca90d759bd745ce26dda7704312	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Chthoniobacter;Ambiguous_taxa	0.7014343575029408
c350dd9427cf2273b439ea4b21d5f08e	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.9999702584216951
60548564d136ae2550d40b9dc2175242	D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIa;D_3__uncultured soil bacterium;D_4__uncultured soil bacterium;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium	0.916276061521895
607d18aebf2bf8e4a5c4654dade16e95	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.9999999999995469
de9739b96d7cddc3abbfbe0bbdf0d262	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured	0.9925759737918174
7e6e7dd3f4ab23daa000b75fea165115	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Bryobacter	0.99998821126547
2533f15fddad2809397be846de23748b	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Aquisphaera	0.9995685001840762
43735d48f43e99b23cdbc7d349fb0a2e	D_0__Bacteria;D_1__Chloroflexi;D_2__TK10	0.9999999999705353
7093559087885975481e3438cbb33682	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales	0.9999999999520975
46db87f8ad9ccb5775da4cbf6fd5a9f1	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	0.7274360223768941
14cef050acaaf290c46e47b065105a12	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9976962622490045
36bbd384bb7241e83bc8a4b12ded7be6	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella	0.9999999999667871
1bc8c0d5eb9388c5a6e3cb4856fd05e7	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhodomicrobiaceae;D_5__Rhodomicrobium	0.9999999339525278
6acfffd8c17b97e7ccf054c27fc1f945	D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__HSB OF53-F07;D_6__uncultured Ktedonobacter sp.	0.8732921633878277
1593c2e1bb805e7c0c8d5a047efcaaf0	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9999901695684924
9d37568c0c2abf16cce75d8202c999fb	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured	0.999999483060603
c89794a191aff576750015fb34dc0372	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__RCP2-54;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8805624610555938
1b82f203048d58b71c029dd23fd1e181	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured	0.9999863024951468
9655b50f512092b1a1929227ca0c6250	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9999926724539749
cce9b5ee52798070b2247d8ecd6a9e66	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter	0.9575691687331213
76b1f3f83a13b9fe8be35b7279500b74	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured	0.9999701921310229
83805dff623a705232dbd92abdbf2986	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__A21b	0.9999978569175428
b6dd7da3a90d2154b719d0c53d4cb576	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Haliangiaceae;D_5__Haliangium	0.999519883681831
3b2d6cf9e5bd99bdca5007980863b373	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__uncultured	0.9051084184548986
05a9c3815e1b1de09bc9b365c800ac38	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Nitrosomonadaceae;D_5__mle1-7;D_6__uncultured Rhodocyclaceae bacterium	0.7376063203110241
fdc2ffb45dd893a7b82308a57d6928e1	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__bacterium enrichment culture clone auto67_4W;D_6__bacterium enrichment culture clone auto67_4W	0.8807195025662558
ef8a8cef76021e14fc1b755fd9328376	D_0__Archaea;D_1__Thaumarchaeota;D_2__Group 1.1c	0.9999999956483746
f50efef6308b50bae53dae0061a8e3f1	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Xiphinematobacteraceae;D_5__Candidatus Xiphinematobacter;D_6__uncultured bacterium	0.9934637635289763
76fd31f6853a9eb969eda9e5d5348f14	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter;D_6__uncultured bacterium	0.9997449531764928
fae496609acabb2f900517b64f35c644	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 5	0.9999999999993251
ff19984c9bfe0fe412e95751b1b4a9d3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JG36-TzT-191;D_4__uncultured proteobacterium;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0.7457352023842938
42fc13c99bbf161699f6868c82eb7d59	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2	0.999999999990843
c2de22e0dca994f81c9ca896ac6aa9a0	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	0.9999999762718889
30d806a66c1445ac35f90d30e3e01008	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter;D_6__uncultured bacterium	0.8128329648639722
d7de356dd0d1b554bcc70b03e6dfdd26	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__A0839;D_5__uncultured proteobacterium;D_6__uncultured proteobacterium	0.7713731567223538
b2a27c7eceae4f77bcdeb37144046058	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Solibacterales;D_4__Solibacteraceae (Subgroup 3);D_5__Candidatus Solibacter	0.99998829294779
c1e9f42e52175713256fa00369cd4692	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured	0.9999948665288511
483c852d0c8b2d7b33cbd860e25acbcd	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfarculales;D_4__Desulfarculaceae;D_5__uncultured	0.999387497614476
95946b5cc90b72a60b8288c5f52bf558	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Edaphobacter	0.9964703238484127
f451d12f74cbe718be46d699fe3b255c	D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__Acidobacteriaceae (Subgroup 1);D_5__Acidipila	0.9674536801873891
ee4a82cd476a7c4b05ffbecb21903386	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae;D_5__uncultured;D_6__metagenome	0.7125055419185989
cbf7df02d0eec5c63b8dde43358dda5a	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	0.7406736595406448
b062fe50f92e698432024d89abf2c5bd	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__S-BQ2-57 soil group;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.8081045270372292
068f600493cc03ee9b7ac389934a9a5d	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured	0.9986064140649231
aad2070a19d46308d02e294ee8226bac	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae	0.9981066705213476
3030018c13ee773e0a4abce468a9287e	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__uncultured Rhodospirillaceae bacterium;D_6__uncultured Rhodospirillaceae bacterium	0.7869867611912547
9b5c989f3603c89ed916f7894199c5f9	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Aquisphaera;D_6__uncultured bacterium	0.9822166881287162
60ee87d397e9a152699a396cb3a69be9	D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured	0.8346398302424531
d103efa2aa4919f77b2c852e5ebcf2b4	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Rhodovastum;D_6__uncultured bacterium	0.9986932149947225
