"","trt","taxa1","taxa2","rho","p.value","ab1","ab2"
"new.row.366","Reference","b53f214bd590edb5db458ab51c85ab8c","b941d125fbe459ea53247a77310022d1","0.331756319316048","0.113253509983132","83","98"
"new.row.367","Reference","b53f214bd590edb5db458ab51c85ab8c","b9bfac159f30623d1b4db12490716e20","0.302301214760679","0.151072308552506","83","30"
"new.row.368","Reference","b53f214bd590edb5db458ab51c85ab8c","bf7433a784642452c9cc06e8649a9c82","0.368667578725572","0.0762737887762367","83","37"
"new.row.369","Reference","b53f214bd590edb5db458ab51c85ab8c","d4e8be1da3bef309a346b58058e5ecbc","0.229976549179718","0.279662066215692","83","42"
"new.row.370","Reference","b53f214bd590edb5db458ab51c85ab8c","e7f614c31ad3389a09ee5b8fd5b24496","0.107903109032007","0.615762364806376","83","48"
"new.row.371","Reference","b53f214bd590edb5db458ab51c85ab8c","f42553bb1a93e56af0d8e9a077ff3a31","-0.0119210672836033","0.955911291817402","83","191"
"new.row.372","Reference","b53f214bd590edb5db458ab51c85ab8c","X2546e87f73ee7e654aae9377120d7466","0.277996265021212","0.188409077056815","83","96"
"new.row.373","Reference","b53f214bd590edb5db458ab51c85ab8c","X4da6d3edcf722c11f7d6c1bf3118e17a","-0.0601470892960699","0.780105170029113","83","159"
"new.row.374","Reference","b53f214bd590edb5db458ab51c85ab8c","X66945ae4ca72c5195f82e8a979518b43","-0.117808098930643","0.583523802727705","83","38"
"new.row.375","Reference","b53f214bd590edb5db458ab51c85ab8c","X8b1fcdd9acd57c81c2960873fa07acc7","0.37861499796272","0.0680896522208284","83","41"
"new.row.376","Reference","b53f214bd590edb5db458ab51c85ab8c","b5db273fb027096019dad0da50e0eb6a","0.552474294632046","0.00511787841163478","83","51"
"new.row.377","Reference","b53f214bd590edb5db458ab51c85ab8c","de059035279d147aaceb91a3832bd04f","0.470435213679488","0.0203444561937467","83","137"
"new.row.378","Reference","b53f214bd590edb5db458ab51c85ab8c","X23e0a7fa1fc58082ddd47e33976ad7c7","0.190122674906583","0.373551442772218","83","38"
"new.row.379","Reference","b53f214bd590edb5db458ab51c85ab8c","X77ef9fa42a44f0ff2c434b7213613f5a","-0.0838281166637681","0.696953874244223","83","316"
"new.row.380","Reference","b53f214bd590edb5db458ab51c85ab8c","X02d30d756bdc2bef636557f8739cb345","0.480498566833873","0.0174724459392881","83","173"
"new.row.381","Reference","b53f214bd590edb5db458ab51c85ab8c","a0b41db4c12c221991d9a1b964e9c532","-0.715065459922721","8.605753465664e-05","83","127"
"new.row.382","Reference","b53f214bd590edb5db458ab51c85ab8c","X5b6f5fe19f90f0464f120d0b8314831d","0.308370293973572","0.142632646709694","83","121"
"new.row.383","Reference","b53f214bd590edb5db458ab51c85ab8c","X8c7b2024ebd20ba6ae4e4330080a58da","-0.337014249137569","0.107309376309727","83","233"
"new.row.384","Reference","b53f214bd590edb5db458ab51c85ab8c","X9af97e6fe25dc38ba9e5a47b579eab29","-0.3353250478803","0.109193406729624","83","167"
"new.row.385","Reference","b53f214bd590edb5db458ab51c85ab8c","X1c98d4be0f258a0c13dc0c5ca72e392d","0.50896711456546","0.0110853645118247","83","170"
"new.row.386","Reference","b53f214bd590edb5db458ab51c85ab8c","X206812a187831b7a055c0ecfbf42fecf","-0.18186394545936","0.395040839732479","83","149"
"new.row.387","Reference","b53f214bd590edb5db458ab51c85ab8c","X45a07a39fafc2c6b9f8505ca7c4f36a5","0.436522193868196","0.0329526925999188","83","275"
"new.row.388","Reference","b53f214bd590edb5db458ab51c85ab8c","X6ecd9a063a59e75728b947c9dd08e516","-0.131575830353885","0.539975069909423","83","35"
"new.row.389","Reference","b53f214bd590edb5db458ab51c85ab8c","c2bbecb72788dfac5258f79048143acb","-0.0317794100801848","0.882806570085749","83","159"
"new.row.390","Reference","b53f214bd590edb5db458ab51c85ab8c","ef03c72cbba847681429d4b9f1d0a7d1","0.441875662189613","0.0306289275224536","83","317"
"new.row.391","Reference","b53f214bd590edb5db458ab51c85ab8c","X39239d8a919bd2e038baf628fcb8d17b","0.180922279315027","0.397534360847176","83","161"
"new.row.392","Reference","b53f214bd590edb5db458ab51c85ab8c","X4e2c801215cf206ccb1a0c5be1e4fd45","0.566560355271614","0.00389621881787689","83","149"
"new.row.393","Reference","b53f214bd590edb5db458ab51c85ab8c","X88b9b5ce30994c15273a16deafdd8c04","-0.0926813158899481","0.66666142035051","83","238"
"new.row.394","Reference","b53f214bd590edb5db458ab51c85ab8c","dd15c93c31f1d3142f0553354486035e","0.348775061857832","0.0948497784731846","83","78"
"new.row.395","Reference","b53f214bd590edb5db458ab51c85ab8c","X6ced55d82608cd08c5ce8db86bab90c5","0.308304273237029","0.142722604573775","83","119"
"new.row.396","Reference","b53f214bd590edb5db458ab51c85ab8c","ac78a742aa74105a18310f4a275e4b97","0.225174917213879","0.290100820942302","83","157"
"new.row.397","Reference","b53f214bd590edb5db458ab51c85ab8c","cc4f2e2e6f6159fcacbfcf8bda19f096","-0.444080800434731","0.0297106358208913","83","175"
"new.row.398","Reference","b53f214bd590edb5db458ab51c85ab8c","d7bc6cf5cb3426a32201976548d585e3","-0.0676098410898758","0.753599381713893","83","823"
"new.row.399","Reference","b53f214bd590edb5db458ab51c85ab8c","X48fb4f8c7169e446fb5253f7c0cbdf58","-0.305011868054194","0.147260235494001","83","197"
"new.row.400","Reference","b53f214bd590edb5db458ab51c85ab8c","X69506f09f5095aa4d5b25e07c8fa5311","-0.0673830590081889","0.754401052366759","83","62"
"new.row.401","Reference","b53f214bd590edb5db458ab51c85ab8c","X96184161ff816917e03d5b3f1cbb3cae","-0.00661400619357481","0.97553083185989","83","120"
"new.row.402","Reference","b53f214bd590edb5db458ab51c85ab8c","X2cfda56691de5044be05da7da673367e","-0.163059989480134","0.446477801256922","83","419"
"new.row.403","Reference","b53f214bd590edb5db458ab51c85ab8c","X775fec4da6070b6a49e76c4f91f125bb","0.131819325611242","0.539218720602957","83","125"
"new.row.404","Reference","b53f214bd590edb5db458ab51c85ab8c","X151567602b94de92f189c4bca4c0b757","-0.333835985913871","0.110874279263983","83","829"
"new.row.405","Reference","b53f214bd590edb5db458ab51c85ab8c","abeda5d3ee7ffa0360ae1b0762fb785e","0.557527608673817","0.00464713388134176","83","329"
"new.row.406","Reference","b53f214bd590edb5db458ab51c85ab8c","bd108e6225156377be34bce0910ba03c","-0.0904765989734967","0.674160235881329","83","135"
"new.row.407","Reference","b53f214bd590edb5db458ab51c85ab8c","X89def94559ef54cd895fc916d249bcd4","-0.0179808787221908","0.933539904852236","83","1815"
"new.row.408","Reference","b53f214bd590edb5db458ab51c85ab8c","X9530fd73b85e82f5b83873dad2d153b0","-0.152870705513732","0.475759488063325","83","1457"
"new.row.409","Reference","b53f214bd590edb5db458ab51c85ab8c","X99e80fb647ce348098a816eb94ee6053","-0.0558865149473498","0.795346999571577","83","1742"
"new.row.410","Reference","b53f214bd590edb5db458ab51c85ab8c","a422ba6209a0df2fadae198c6bc4e119","0.251787044375559","0.235270395722716","83","1953"
"new.row.411","Reference","b53f214bd590edb5db458ab51c85ab8c","c66b7425b2723f7b5ec2b11e01315e15","0.0658632133453441","0.759779995611335","83","1808"
"new.row.412","Reference","b53f214bd590edb5db458ab51c85ab8c","c759744a11557092492faaf15403d021","-0.169227855933033","0.42922822278407","83","1178"
"new.row.413","Reference","d093275fd99cef0566cb0d69545f1edd","d9070a452fa357f462b07e41ab0d0b78","0.147154471544715","0.492604515608593","1026","713"
"new.row.414","Reference","d093275fd99cef0566cb0d69545f1edd","e71bf5751d8d23f8c83b8cb823163c94","0.233315384259871","0.272545251950092","1026","155"
"new.row.415","Reference","d093275fd99cef0566cb0d69545f1edd","X263728ce20319c13740eac569ce442a3","0.477630910854298","0.018254922279548","1026","77"
"new.row.416","Reference","d093275fd99cef0566cb0d69545f1edd","X378a113b53e89acd9bbba8a0e604be72","-0.243921489658921","0.250709076332443","1026","683"
"new.row.417","Reference","d093275fd99cef0566cb0d69545f1edd","X3b1aa49c9d2da95dc31dcbed0d213e98","0.00265587809287707","0.990173115354369","1026","31"
"new.row.418","Reference","d093275fd99cef0566cb0d69545f1edd","X723f16e12869e91f3596e50f7edeee01","0.227813330609351","0.28433512685564","1026","81"
"new.row.419","Reference","d093275fd99cef0566cb0d69545f1edd","b34bfeabb3eee801d1327fa599dc62dd","-0.0172184494065207","0.936352271133991","1026","57"
"new.row.420","Reference","d093275fd99cef0566cb0d69545f1edd","b7a5482c7191785711d021272ee87956","0.462293126107929","0.0229383048953975","1026","36"
"new.row.421","Reference","d093275fd99cef0566cb0d69545f1edd","b941d125fbe459ea53247a77310022d1","0.658822588163699","0.00046388964557016","1026","98"
"new.row.422","Reference","d093275fd99cef0566cb0d69545f1edd","b9bfac159f30623d1b4db12490716e20","0.404755821354466","0.0497711411258503","1026","30"
"new.row.423","Reference","d093275fd99cef0566cb0d69545f1edd","bf7433a784642452c9cc06e8649a9c82","0.18400072021852","0.389415415134167","1026","37"
"new.row.424","Reference","d093275fd99cef0566cb0d69545f1edd","d4e8be1da3bef309a346b58058e5ecbc","0.0683617025891851","0.750943335159358","1026","42"
"new.row.425","Reference","d093275fd99cef0566cb0d69545f1edd","e7f614c31ad3389a09ee5b8fd5b24496","-0.422404898020626","0.0397573416656993","1026","48"
"new.row.426","Reference","d093275fd99cef0566cb0d69545f1edd","f42553bb1a93e56af0d8e9a077ff3a31","-0.319402715796142","0.128162458458425","1026","191"
"new.row.427","Reference","d093275fd99cef0566cb0d69545f1edd","X2546e87f73ee7e654aae9377120d7466","0.368614453717244","0.0763194109633855","1026","96"
"new.row.428","Reference","d093275fd99cef0566cb0d69545f1edd","X4da6d3edcf722c11f7d6c1bf3118e17a","-0.487677384919696","0.0156328024381847","1026","159"
"new.row.429","Reference","d093275fd99cef0566cb0d69545f1edd","X66945ae4ca72c5195f82e8a979518b43","-0.0955501748856085","0.656949963040544","1026","38"
"new.row.430","Reference","d093275fd99cef0566cb0d69545f1edd","X8b1fcdd9acd57c81c2960873fa07acc7","0.302040015774453","0.151443297422907","1026","41"
"new.row.431","Reference","d093275fd99cef0566cb0d69545f1edd","b5db273fb027096019dad0da50e0eb6a","0.328268283804847","0.11732759066724","1026","51"
"new.row.432","Reference","d093275fd99cef0566cb0d69545f1edd","de059035279d147aaceb91a3832bd04f","0.502396302670296","0.0123540218860372","1026","137"
"new.row.433","Reference","d093275fd99cef0566cb0d69545f1edd","X23e0a7fa1fc58082ddd47e33976ad7c7","0.235972505248799","0.266964638677748","1026","38"
"new.row.434","Reference","d093275fd99cef0566cb0d69545f1edd","X77ef9fa42a44f0ff2c434b7213613f5a","-0.0913960867193328","0.67102910896264","1026","316"
"new.row.435","Reference","d093275fd99cef0566cb0d69545f1edd","X02d30d756bdc2bef636557f8739cb345","0.407589862529411","0.0480428352619571","1026","173"
"new.row.436","Reference","d093275fd99cef0566cb0d69545f1edd","a0b41db4c12c221991d9a1b964e9c532","-0.510351300024207","0.0108323259888377","1026","127"
"new.row.437","Reference","d093275fd99cef0566cb0d69545f1edd","X5b6f5fe19f90f0464f120d0b8314831d","0.207192260023144","0.331328821118894","1026","121"
"new.row.438","Reference","d093275fd99cef0566cb0d69545f1edd","X8c7b2024ebd20ba6ae4e4330080a58da","-0.509212365946851","0.0110401787818631","1026","233"
"new.row.439","Reference","d093275fd99cef0566cb0d69545f1edd","X9af97e6fe25dc38ba9e5a47b579eab29","-0.279550459927212","0.185848267399811","1026","167"
"new.row.440","Reference","d093275fd99cef0566cb0d69545f1edd","X1c98d4be0f258a0c13dc0c5ca72e392d","0.421612513105414","0.0401698098525032","1026","170"
"new.row.441","Reference","d093275fd99cef0566cb0d69545f1edd","X206812a187831b7a055c0ecfbf42fecf","-0.539802539485082","0.00647720275581967","1026","149"
"new.row.442","Reference","d093275fd99cef0566cb0d69545f1edd","X45a07a39fafc2c6b9f8505ca7c4f36a5","0.549703695606323","0.00539253411976584","1026","275"
"new.row.443","Reference","d093275fd99cef0566cb0d69545f1edd","X6ecd9a063a59e75728b947c9dd08e516","0.44055371918718","0.0311901950237759","1026","35"
"new.row.444","Reference","d093275fd99cef0566cb0d69545f1edd","c2bbecb72788dfac5258f79048143acb","0.333073885353277","0.111741858423049","1026","159"
"new.row.445","Reference","d093275fd99cef0566cb0d69545f1edd","ef03c72cbba847681429d4b9f1d0a7d1","0.455259667679093","0.025388087486659","1026","317"
"new.row.446","Reference","d093275fd99cef0566cb0d69545f1edd","X39239d8a919bd2e038baf628fcb8d17b","0.315099445319306","0.133674595234811","1026","161"
"new.row.447","Reference","d093275fd99cef0566cb0d69545f1edd","X4e2c801215cf206ccb1a0c5be1e4fd45","0.700108759697153","0.000139711925821951","1026","149"
"new.row.448","Reference","d093275fd99cef0566cb0d69545f1edd","X88b9b5ce30994c15273a16deafdd8c04","-0.117203345375192","0.585471012763744","1026","238"
"new.row.449","Reference","d093275fd99cef0566cb0d69545f1edd","dd15c93c31f1d3142f0553354486035e","0.493767431866912","0.0141991783096504","1026","78"
"new.row.450","Reference","d093275fd99cef0566cb0d69545f1edd","X6ced55d82608cd08c5ce8db86bab90c5","0.331319558903032","0.113757897561692","1026","119"
"new.row.451","Reference","d093275fd99cef0566cb0d69545f1edd","ac78a742aa74105a18310f4a275e4b97","-0.248452856664438","0.241736514787043","1026","157"
"new.row.452","Reference","d093275fd99cef0566cb0d69545f1edd","cc4f2e2e6f6159fcacbfcf8bda19f096","-0.696416202947696","0.000156774387426021","1026","175"
"new.row.453","Reference","d093275fd99cef0566cb0d69545f1edd","d7bc6cf5cb3426a32201976548d585e3","-0.187927684236934","0.379196056494974","1026","823"
"new.row.454","Reference","d093275fd99cef0566cb0d69545f1edd","X48fb4f8c7169e446fb5253f7c0cbdf58","-0.497408390272364","0.0133948397588965","1026","197"
"new.row.455","Reference","d093275fd99cef0566cb0d69545f1edd","X69506f09f5095aa4d5b25e07c8fa5311","-0.111443622288205","0.60415520803804","1026","62"
"new.row.456","Reference","d093275fd99cef0566cb0d69545f1edd","X96184161ff816917e03d5b3f1cbb3cae","0.151957150925958","0.478431727436269","1026","120"
"new.row.457","Reference","d093275fd99cef0566cb0d69545f1edd","X2cfda56691de5044be05da7da673367e","-0.677379264082304","0.000276806381861108","1026","419"
"new.row.458","Reference","d093275fd99cef0566cb0d69545f1edd","X775fec4da6070b6a49e76c4f91f125bb","-0.233493015228944","0.272169885715779","1026","125"
"new.row.459","Reference","d093275fd99cef0566cb0d69545f1edd","X151567602b94de92f189c4bca4c0b757","-0.743212059474432","3.17089336178878e-05","1026","829"
"new.row.460","Reference","d093275fd99cef0566cb0d69545f1edd","abeda5d3ee7ffa0360ae1b0762fb785e","0.613781536966443","0.00142232951380474","1026","329"
"new.row.461","Reference","d093275fd99cef0566cb0d69545f1edd","bd108e6225156377be34bce0910ba03c","0.130926645742483","0.541993988024603","1026","135"
"new.row.462","Reference","d093275fd99cef0566cb0d69545f1edd","X89def94559ef54cd895fc916d249bcd4","-0.331557304638255","0.113483136199425","1026","1815"
"new.row.463","Reference","d093275fd99cef0566cb0d69545f1edd","X9530fd73b85e82f5b83873dad2d153b0","-0.56080814601494","0.00436146379301359","1026","1457"
"new.row.464","Reference","d093275fd99cef0566cb0d69545f1edd","X99e80fb647ce348098a816eb94ee6053","-0.672823461535316","0.00031525377112333","1026","1742"
"new.row.465","Reference","d093275fd99cef0566cb0d69545f1edd","a422ba6209a0df2fadae198c6bc4e119","0.221895517514136","0.297368478172052","1026","1953"
"new.row.466","Reference","d093275fd99cef0566cb0d69545f1edd","c66b7425b2723f7b5ec2b11e01315e15","-0.00218496680265561","0.991915449758334","1026","1808"
"new.row.467","Reference","d093275fd99cef0566cb0d69545f1edd","c759744a11557092492faaf15403d021","-0.188474692206588","0.377784834018315","1026","1178"
"new.row.468","Reference","d9070a452fa357f462b07e41ab0d0b78","e71bf5751d8d23f8c83b8cb823163c94","-0.00569723612727591","0.978921720197439","713","155"
"new.row.469","Reference","d9070a452fa357f462b07e41ab0d0b78","X263728ce20319c13740eac569ce442a3","0.383905111274242","0.0640201301649234","713","77"
"new.row.470","Reference","d9070a452fa357f462b07e41ab0d0b78","X378a113b53e89acd9bbba8a0e604be72","-0.0571442969266019","0.790839567063138","713","683"
"new.row.471","Reference","d9070a452fa357f462b07e41ab0d0b78","X3b1aa49c9d2da95dc31dcbed0d213e98","0.0865816258277927","0.687481522046166","713","31"
"new.row.472","Reference","d9070a452fa357f462b07e41ab0d0b78","X723f16e12869e91f3596e50f7edeee01","0.205561795991694","0.335232749528901","713","81"
"new.row.473","Reference","d9070a452fa357f462b07e41ab0d0b78","b34bfeabb3eee801d1327fa599dc62dd","-0.00741717820588586","0.972560448473911","713","57"
"new.row.474","Reference","d9070a452fa357f462b07e41ab0d0b78","b7a5482c7191785711d021272ee87956","-0.0347648676923873","0.871881726668368","713","36"
"new.row.475","Reference","d9070a452fa357f462b07e41ab0d0b78","b941d125fbe459ea53247a77310022d1","0.0539975122480493","0.802128405452924","713","98"
"new.row.476","Reference","d9070a452fa357f462b07e41ab0d0b78","b9bfac159f30623d1b4db12490716e20","0.00239029028358937","0.991155764309369","713","30"
"new.row.477","Reference","d9070a452fa357f462b07e41ab0d0b78","bf7433a784642452c9cc06e8649a9c82","0.105447590747516","0.623865533869132","713","37"
"new.row.478","Reference","d9070a452fa357f462b07e41ab0d0b78","d4e8be1da3bef309a346b58058e5ecbc","-0.130364177030539","0.543746052058561","713","42"
"new.row.479","Reference","d9070a452fa357f462b07e41ab0d0b78","e7f614c31ad3389a09ee5b8fd5b24496","0.249205648299316","0.240266539412428","713","48"
"new.row.480","Reference","d9070a452fa357f462b07e41ab0d0b78","f42553bb1a93e56af0d8e9a077ff3a31","-0.236310377138322","0.266260300629506","713","191"
"new.row.481","Reference","d9070a452fa357f462b07e41ab0d0b78","X2546e87f73ee7e654aae9377120d7466","0.329129325482557","0.116312085566348","713","96"
"new.row.482","Reference","d9070a452fa357f462b07e41ab0d0b78","X4da6d3edcf722c11f7d6c1bf3118e17a","-0.176344142386962","0.40978226146752","713","159"
"new.row.483","Reference","d9070a452fa357f462b07e41ab0d0b78","X66945ae4ca72c5195f82e8a979518b43","-0.17886367887306","0.403016131117068","713","38"
"new.row.484","Reference","d9070a452fa357f462b07e41ab0d0b78","X8b1fcdd9acd57c81c2960873fa07acc7","-0.149449609191692","0.485805548465359","713","41"
"new.row.485","Reference","d9070a452fa357f462b07e41ab0d0b78","b5db273fb027096019dad0da50e0eb6a","0.510062428317025","0.0108847360301095","713","51"
"new.row.486","Reference","d9070a452fa357f462b07e41ab0d0b78","de059035279d147aaceb91a3832bd04f","0.12001400818701","0.576445038923389","713","137"
"new.row.487","Reference","d9070a452fa357f462b07e41ab0d0b78","X23e0a7fa1fc58082ddd47e33976ad7c7","0.0672728633384734","0.754790681028027","713","38"
"new.row.488","Reference","d9070a452fa357f462b07e41ab0d0b78","X77ef9fa42a44f0ff2c434b7213613f5a","0.0296143744677168","0.890742302677272","713","316"
"new.row.489","Reference","d9070a452fa357f462b07e41ab0d0b78","X02d30d756bdc2bef636557f8739cb345","0.205812702861386","0.334630200346426","713","173"
"new.row.490","Reference","d9070a452fa357f462b07e41ab0d0b78","a0b41db4c12c221991d9a1b964e9c532","-0.168602704459036","0.430959977810142","713","127"
"new.row.491","Reference","d9070a452fa357f462b07e41ab0d0b78","X5b6f5fe19f90f0464f120d0b8314831d","0.188925309562166","0.376624552947817","713","121"
"new.row.492","Reference","d9070a452fa357f462b07e41ab0d0b78","X8c7b2024ebd20ba6ae4e4330080a58da","-0.00947603815180232","0.964947842599257","713","233"
"new.row.493","Reference","d9070a452fa357f462b07e41ab0d0b78","X9af97e6fe25dc38ba9e5a47b579eab29","0.0499197249870022","0.816814159904644","713","167"
"new.row.494","Reference","d9070a452fa357f462b07e41ab0d0b78","X1c98d4be0f258a0c13dc0c5ca72e392d","0.086554568866935","0.687574381943531","713","170"
"new.row.495","Reference","d9070a452fa357f462b07e41ab0d0b78","X206812a187831b7a055c0ecfbf42fecf","-0.0405903789433991","0.850631167889675","713","149"
"new.row.496","Reference","d9070a452fa357f462b07e41ab0d0b78","X45a07a39fafc2c6b9f8505ca7c4f36a5","0.239938234703841","0.258772534785954","713","275"
"new.row.497","Reference","d9070a452fa357f462b07e41ab0d0b78","X6ecd9a063a59e75728b947c9dd08e516","0.0230007965840696","0.915043743112406","713","35"
"new.row.498","Reference","d9070a452fa357f462b07e41ab0d0b78","c2bbecb72788dfac5258f79048143acb","-0.00446413249170439","0.983483190516339","713","159"
"new.row.499","Reference","d9070a452fa357f462b07e41ab0d0b78","ef03c72cbba847681429d4b9f1d0a7d1","0.256717931149114","0.225918210452421","713","317"
"new.row.500","Reference","d9070a452fa357f462b07e41ab0d0b78","X39239d8a919bd2e038baf628fcb8d17b","0.225599368127672","0.289168370824876","713","161"
"new.row.501","Reference","d9070a452fa357f462b07e41ab0d0b78","X4e2c801215cf206ccb1a0c5be1e4fd45","0.0642504874405615","0.765499488981177","713","149"
"new.row.502","Reference","d9070a452fa357f462b07e41ab0d0b78","X88b9b5ce30994c15273a16deafdd8c04","-0.0196980412395281","0.927208696913356","713","238"
"new.row.503","Reference","d9070a452fa357f462b07e41ab0d0b78","dd15c93c31f1d3142f0553354486035e","0.258217698900461","0.223123326403727","713","78"
"new.row.504","Reference","d9070a452fa357f462b07e41ab0d0b78","X6ced55d82608cd08c5ce8db86bab90c5","-0.0334268991178133","0.876775135181801","713","119"
"new.row.505","Reference","d9070a452fa357f462b07e41ab0d0b78","ac78a742aa74105a18310f4a275e4b97","0.246737698876813","0.245107637485261","713","157"
"new.row.506","Reference","d9070a452fa357f462b07e41ab0d0b78","cc4f2e2e6f6159fcacbfcf8bda19f096","-0.0297866244456243","0.890110553901288","713","175"
"new.row.507","Reference","d9070a452fa357f462b07e41ab0d0b78","d7bc6cf5cb3426a32201976548d585e3","0.0411091809268293","0.848743322947641","713","823"
"new.row.508","Reference","d9070a452fa357f462b07e41ab0d0b78","X48fb4f8c7169e446fb5253f7c0cbdf58","-0.0608871079899044","0.77746564374597","713","197"
"new.row.509","Reference","d9070a452fa357f462b07e41ab0d0b78","X69506f09f5095aa4d5b25e07c8fa5311","-0.199217802674491","0.35068305126024","713","62"
"new.row.510","Reference","d9070a452fa357f462b07e41ab0d0b78","X96184161ff816917e03d5b3f1cbb3cae","0.115741920109466","0.59018811009599","713","120"
"new.row.511","Reference","d9070a452fa357f462b07e41ab0d0b78","X2cfda56691de5044be05da7da673367e","-0.133378854374737","0.534386224279408","713","419"
"new.row.512","Reference","d9070a452fa357f462b07e41ab0d0b78","X775fec4da6070b6a49e76c4f91f125bb","-0.201920060339496","0.34405134561085","713","125"
"new.row.513","Reference","d9070a452fa357f462b07e41ab0d0b78","X151567602b94de92f189c4bca4c0b757","-0.232435928404259","0.274408550334895","713","829"
"new.row.514","Reference","d9070a452fa357f462b07e41ab0d0b78","abeda5d3ee7ffa0360ae1b0762fb785e","0.374926726658441","0.0710418557698822","713","329"
"new.row.515","Reference","d9070a452fa357f462b07e41ab0d0b78","bd108e6225156377be34bce0910ba03c","0.0385940485584186","0.857902866158453","713","135"
"new.row.516","Reference","d9070a452fa357f462b07e41ab0d0b78","X89def94559ef54cd895fc916d249bcd4","0.429131269839264","0.0363889648823759","713","1815"
"new.row.517","Reference","d9070a452fa357f462b07e41ab0d0b78","X9530fd73b85e82f5b83873dad2d153b0","-0.0245201830075796","0.909453472939572","713","1457"
"new.row.518","Reference","d9070a452fa357f462b07e41ab0d0b78","X99e80fb647ce348098a816eb94ee6053","0.0247575732599575","0.908580414120406","713","1742"
"new.row.519","Reference","d9070a452fa357f462b07e41ab0d0b78","a422ba6209a0df2fadae198c6bc4e119","0.384554157267387","0.0635339882641869","713","1953"
"new.row.520","Reference","d9070a452fa357f462b07e41ab0d0b78","c66b7425b2723f7b5ec2b11e01315e15","0.494530819667719","0.0140273364392065","713","1808"
"new.row.521","Reference","d9070a452fa357f462b07e41ab0d0b78","c759744a11557092492faaf15403d021","0.274454126537944","0.19433551323074","713","1178"
"new.row.522","Reference","e71bf5751d8d23f8c83b8cb823163c94","X263728ce20319c13740eac569ce442a3","0.171222053397227","0.423729236278487","155","77"
"new.row.523","Reference","e71bf5751d8d23f8c83b8cb823163c94","X378a113b53e89acd9bbba8a0e604be72","-0.267492621752681","0.206350617829144","155","683"
"new.row.524","Reference","e71bf5751d8d23f8c83b8cb823163c94","X3b1aa49c9d2da95dc31dcbed0d213e98","0.0576951306975087","0.788867616879368","155","31"
"new.row.525","Reference","e71bf5751d8d23f8c83b8cb823163c94","X723f16e12869e91f3596e50f7edeee01","0.244237082428986","0.250077264090839","155","81"
"new.row.526","Reference","e71bf5751d8d23f8c83b8cb823163c94","b34bfeabb3eee801d1327fa599dc62dd","0.221961387614616","0.297221396223106","155","57"
"new.row.527","Reference","e71bf5751d8d23f8c83b8cb823163c94","b7a5482c7191785711d021272ee87956","0.218645433544833","0.304681771814687","155","36"
"new.row.528","Reference","e71bf5751d8d23f8c83b8cb823163c94","b941d125fbe459ea53247a77310022d1","0.377333066059148","0.0691049180454798","155","98"
"new.row.529","Reference","e71bf5751d8d23f8c83b8cb823163c94","b9bfac159f30623d1b4db12490716e20","-0.0287146272595896","0.89404328052086","155","30"
"new.row.530","Reference","e71bf5751d8d23f8c83b8cb823163c94","bf7433a784642452c9cc06e8649a9c82","0.104495799609851","0.627017913816831","155","37"
"new.row.531","Reference","e71bf5751d8d23f8c83b8cb823163c94","d4e8be1da3bef309a346b58058e5ecbc","0.138728645006912","0.517965066155313","155","42"
"new.row.532","Reference","e71bf5751d8d23f8c83b8cb823163c94","e7f614c31ad3389a09ee5b8fd5b24496","-0.0498422223538511","0.817093874541106","155","48"
"new.row.533","Reference","e71bf5751d8d23f8c83b8cb823163c94","f42553bb1a93e56af0d8e9a077ff3a31","-0.307033710704361","0.144461728918972","155","191"
"new.row.534","Reference","e71bf5751d8d23f8c83b8cb823163c94","X2546e87f73ee7e654aae9377120d7466","0.256411896455487","0.226491360631241","155","96"
"new.row.535","Reference","e71bf5751d8d23f8c83b8cb823163c94","X4da6d3edcf722c11f7d6c1bf3118e17a","-0.18044126788821","0.398811470078747","155","159"
"new.row.536","Reference","e71bf5751d8d23f8c83b8cb823163c94","X66945ae4ca72c5195f82e8a979518b43","-0.2890468621993","0.170720448356141","155","38"
"new.row.537","Reference","e71bf5751d8d23f8c83b8cb823163c94","X8b1fcdd9acd57c81c2960873fa07acc7","0.0487352177308415","0.821091512417063","155","41"
"new.row.538","Reference","e71bf5751d8d23f8c83b8cb823163c94","b5db273fb027096019dad0da50e0eb6a","0.346303887270534","0.0973737383164572","155","51"
"new.row.539","Reference","e71bf5751d8d23f8c83b8cb823163c94","de059035279d147aaceb91a3832bd04f","0.135227369327437","0.52868471472022","155","137"
"new.row.540","Reference","e71bf5751d8d23f8c83b8cb823163c94","X23e0a7fa1fc58082ddd47e33976ad7c7","0.118114359342509","0.582538764811174","155","38"
"new.row.541","Reference","e71bf5751d8d23f8c83b8cb823163c94","X77ef9fa42a44f0ff2c434b7213613f5a","-0.230271747298948","0.279028155729677","155","316"
"new.row.542","Reference","e71bf5751d8d23f8c83b8cb823163c94","X02d30d756bdc2bef636557f8739cb345","0.13937740877157","0.515990335458303","155","173"
"new.row.543","Reference","e71bf5751d8d23f8c83b8cb823163c94","a0b41db4c12c221991d9a1b964e9c532","-0.0859089245136838","0.689791540377068","155","127"
"new.row.544","Reference","e71bf5751d8d23f8c83b8cb823163c94","X5b6f5fe19f90f0464f120d0b8314831d","0.179611292265679","0.401020488293642","155","121"
